"(1, '03 Greedo', '03 Purple Hearts', 'en')"
"(481, 'OutKast', 'B.O.B', 'en')"
"(482, 'Big Grams', 'Born to Shine', 'en')"
"(483, 'OutKast', 'Bowtie', 'en')"
"(484, 'OutKast', 'Bowtie (Postlude)', 'en')"
"(485, 'OutKast', 'BuggFace', 'en')"
"(486, 'OutKast', 'Bust', 'en')"
"(487, 'OutKast', 'Call of Da Wild', 'en')"
"(488, 'OutKast', 'Call the Law', 'en')"
"(489, 'Jagged Edge', 'Car Show', 'en')"
"(490, 'Danger Mouse', 'Chase Me', 'en')"
"(491, 'Big Boi', 'Chocolate', 'en')"
"(492, 'OutKast', 'Chonkyfire', 'en')"
"(493, 'OutKast', 'Church', 'en')"
"(494, 'OutKast', ""Claimin' True"", 'en')"
"(495, 'Big Boi', 'CPU', 'en')"
"(496, 'Dungeon Family', 'Crooked Booty', 'en')"
"(497, 'OutKast', ""Crumblin' Erb"", 'en')"
"(498, 'A.CHAL', '000000', 'en')"
"(499, 'Lali', '100 Grados', 'es')"
"(500, 'Kodigo', '180 Grados', 'es')"
"(501, 'A.CHAL', '4U', 'en')"
"(502, 'A.CHAL', 'Beverly Kills', 'en')"
"(503, 'Dinah Jane', 'Bottled Up', 'en')"
"(504, 'A.CHAL', 'Criminal', 'en')"
"(505, 'A.CHAL', 'Cuánto', 'en')"
"(506, 'Fuego', 'Dancin', 'es')"
"(507, 'A.CHAL', 'DÉJALO', 'en')"
"(508, '\u200bmorten', '\u200bdieses uuh!.flp', 'de')"
"(509, 'Tess', 'Endlessly', 'en')"
"(510, 'A.CHAL', 'EXOTICA', 'en')"
"(511, 'Marc E. Bassy', 'Faded', 'en')"
"(512, 'A.CHAL', 'Far From Home', 'en')"
"(513, 'A.CHAL', 'Fuego', 'es')"
"(514, 'Ro James', 'GA$', 'en')"
"(515, 'A.CHAL', 'GAZI', 'en')"
"(516, 'A.CHAL', 'INDIGO GIRL', 'en')"
"(517, 'A.CHAL', 'Intro', 'ro')"
"(518, 'A.CHAL', 'La Dueña', 'es')"
"(519, 'A.CHAL', 'La Dueña (Remix)', 'es')"
"(520, 'Bodega Bamz', 'Love Bitches', 'en')"
"(521, 'A.CHAL', 'Love N Hennessy', 'en')"
"(522, 'A.CHAL', 'Love N Hennessy (Remix)', 'en')"
"(523, 'A.CHAL', 'Maradona', 'en')"
"(524, 'A.CHAL', 'Matrix', 'en')"
"(525, 'A.CHAL', 'Memories', 'en')"
"(526, 'Jennifer Lopez', 'Never Satisfied', 'en')"
"(527, 'GAZI GHOST', 'No Promises', 'en')"
"(528, 'A.CHAL', 'No Service', 'en')"
"(529, 'C. Tangana', 'No Te Pegas (Remix)', 'es')"
"(530, 'A.CHAL', 'ON GAZ [Tracklist + Album Art]', 'en')"
"(531, 'A.CHAL', 'On N On', 'en')"
"(532, 'Stwo', 'Out At Night', 'en')"
"(533, 'A.CHAL', 'Past Chick', 'en')"
"(534, 'A.CHAL', 'Perdóname', 'en')"
"(535, 'Hansaa', 'Primavera - Oliver Tank Remix', 'en')"
"(536, 'A.CHAL', 'PSYCHO', 'en')"
"(537, 'A.CHAL', 'PUMP FAKE', 'en')"
"(538, 'A.CHAL', 'Right Now', 'en')"
"(539, 'A.CHAL', ""Round Whippin'"", 'en')"
"(540, 'A.CHAL', ""Round Whippin' (Remix)"", 'en')"
"(541, 'A.CHAL', 'Shadows', 'en')"
"(542, 'Netsky', 'Téquila Limonada', 'en')"
"(543, 'A.CHAL', 'To the Light', 'en')"
"(544, 'A.CHAL', 'TYPE', 'en')"
"(545, 'A.CHAL', 'Vibe W/U', 'en')"
"(546, 'A.CHAL', 'Vibrations', 'en')"
"(547, 'Bodega Bamz', 'Young & Living Out of Order', 'en')"
"(548, 'Ab-Soul', ""'07 Soulo (Unreleased)"", 'en')"
"(549, 'Ab-Soul', '100 Yard Dash', 'en')"
"(550, 'Fre$h (Short Dawg)', '10 Pints', 'en')"
"(551, 'Ab-Soul', '16 Bars (Freestyle)', 'en')"
"(552, 'Rapsody', '2AM', 'en')"
"(553, 'Twista', '3rd Eye', 'en')"
"(554, 'Ab-Soul', '47 Bars', 'en')"
"(555, 'Ab-Soul', 'Ab 4 Pres', 'en')"
"(556, 'Ab-Soul', 'Absolute Assassin', 'en')"
"(557, 'Ab-Soul', 'Ab-Soul', 'en')"
"(558, 'Terrace Martin', ""Ab-Soul's Intro"", 'en')"
"(559, 'Kendrick Lamar', ""Ab-Soul's Outro"", 'en')"
"(560, 'Fre$h (Short Dawg)', 'Addiction', 'en')"
"(561, 'Kendrick Lamar', 'A.D.H.D', 'en')"
"(562, 'Statik Selektah', 'Alarm Clock', 'en')"
"(563, 'Asaad (Saudi Money)', 'Alejandro Jodorowsky Flow', 'en')"
"(564, 'Ab-Soul', ""All Feelin'"", 'en')"
"(565, 'Jay Rock', 'All My Life (Remix)', 'en')"
"(566, 'Mac Miller', 'All The Time', 'en')"
"(567, 'Statik Selektah', 'All You Need', 'en')"
"(568, 'Ab-Soul', 'Almost There', 'en')"
"(569, 'Kendrick Lamar', 'Alright', 'en')"
"(570, 'Mac Miller', 'Amen', 'en')"
"(571, 'Ab-Soul', 'Angel', 'en')"
"(572, 'Ab-Soul', 'Anything', 'en')"
"(573, 'Nitty Scott', 'Apex', 'en')"
"(574, 'Ab-Soul', 'A Rebellion', 'en')"
"(575, 'Kembe X', 'As I Unfold', 'en')"
"(576, 'Ab-Soul', 'Backroom Freestyle', 'en')"
"(577, 'Ab-Soul', 'Back Then', 'en')"
"(578, 'RetcH', 'BadGuyGoodguy', 'en')"
"(579, 'Ab-Soul', 'Bankrupt', 'en')"
"(580, 'Ab-Soul', 'Be A Man', 'en')"
"(581, 'Ab-Soul', 'Beat the Case / / / Straight Crooked', 'en')"
"(582, 'Ab-Soul', 'Beautiful Death', 'en')"
"(583, 'TiRon & Ayomari', 'Bernie Mac', 'en')"
"(584, 'Dariuslee', 'Best Friend Love', 'en')"
"(585, 'Jean Grae', 'BET Cypher 2012: The True School', 'en')"
"(586, 'Top Dawg Entertainment', 'BET Cypher 2013', 'en')"
"(587, 'Ab-Soul', 'Big Pay Back', 'en')"
"(588, 'Jay Rock', 'Black Hippy', 'en')"
"(589, 'Black Hippy', 'Black Hippy Freestyle', 'en')"
"(590, 'Ab-Soul', 'Black Lip Bastard', 'en')"
"(591, 'Ab-Soul', 'Black Lip Bastard (Remix)', 'en')"
"(592, 'Ab-Soul', 'Black & Mild', 'en')"
"(593, 'Larry Murvin', 'Blessed', 'en')"
"(594, 'ScHoolboy Q', 'Blessed', 'en')"
"(595, 'Ab-Soul, Anderson .Paak & James Blake', 'Bloody Waters', 'en')"
"(596, 'Ab-Soul', 'Blow Them Horns II', 'en')"
"(597, 'Ab-Soul', 'Bohemian Grove', 'en')"
"(598, 'Hubert Parry', '월드카지노', 'ko')"
"(599, 'Lil Durk', '100 Grand', 'en')"
"(600, 'A Boogie wit da Hoodie', '1Hunnit', 'en')"
"(601, 'A Boogie wit da Hoodie', '3 Min Convo', 'en')"
"(602, 'A Boogie wit da Hoodie', '3 Times*', 'en')"
"(603, 'A Boogie wit da Hoodie', '4 Min Convo (Favorite Song)', 'en')"
"(604, 'A Boogie wit da Hoodie', '99 Problems & Messages', 'en')"
"(605, 'BET Hip Hop Awards', 'A Boogie & Don Q BET 2016 Cypher', 'en')"
"(606, 'A Boogie wit da Hoodie', 'A Boogie & Don Q Freestyle on Flex | Freestyle #004', 'en')"
"(607, 'A Boogie wit da Hoodie', 'A Boogie Freestyles on Flex | Freestyle #120', 'en')"
"(608, 'Hitmaka', 'Again*', 'en')"
"(609, 'A Boogie wit da Hoodie', 'All Black', 'en')"
"(610, 'A Boogie wit da Hoodie', 'All of my Niggas', 'en')"
"(611, 'PnB Rock', 'All of Us', 'en')"
"(612, 'A Boogie wit da Hoodie', 'Always On Time', 'en')"
"(613, 'A Boogie wit da Hoodie', 'Artist', 'en')"
"(614, 'A Boogie wit da Hoodie', 'Artist [Tracklist + Album Art]', 'en')"
"(615, 'A Boogie wit da Hoodie', 'Audacity*', 'en')"
"(616, 'A Boogie wit da Hoodie', 'Bad Girl', 'en')"
"(617, 'A Boogie wit da Hoodie', 'Baecation', 'en')"
"(618, 'A Boogie Wit Da Hoodie & Don Q', 'Bag on Me', 'en')"
"(619, 'A Boogie Wit Da Hoodie & Don Q', 'Bando', 'en')"
"(620, 'Mozzy', 'Bands On Me', 'en')"
"(621, 'A Boogie wit da Hoodie', 'Beast Mode', 'en')"
"(622, 'A Boogie wit da Hoodie', 'Beasty', 'en')"
"(623, 'A Boogie wit da Hoodie', 'Became Legends', 'en')"
"(624, 'A Boogie wit da Hoodie', 'Bentley Bentayga', 'en')"
"(625, 'A Boogie wit da Hoodie', 'Best Friend', 'en')"
"(626, 'PnB Rock', 'Bet On It', 'en')"
"(627, 'Yung Bleu', 'Big Drip', 'en')"
"(628, 'A Boogie wit da Hoodie', 'Billie Jean', 'en')"
"(629, 'A Boogie wit da Hoodie', 'Blunt', 'en')"
"(630, 'A Boogie wit da Hoodie', 'Bosses and Workers', 'en')"
"(631, 'Billionaire Black', 'Bricks In Da Drought', 'en')"
"(632, 'Don Q', ""Can't Trust Em"", 'en')"
"(633, 'A Boogie Wit Da Hoodie & Kojo Funds', 'Check (International Artist Remix)', 'en')"
"(634, 'A Boogie wit da Hoodie', 'Come Closer', 'en')"
"(635, 'Jaquae', 'Come On', 'en')"
"(636, 'Remy Ma', 'Company', 'en')"
"(637, 'Remy Ma', 'Company (Album Version)', 'en')"
"(638, 'A Boogie wit da Hoodie', 'Crying*', 'en')"
"(639, 'Kehlani', 'CRZY (Remix)', 'en')"
"(640, 'A Boogie wit da Hoodie', 'D.A.R.E.', 'en')"
"(641, 'A Boogie wit da Hoodie', 'Day 1', 'en')"
"(642, 'A Boogie wit da Hoodie', 'Dedicated*', 'en')"
"(643, 'A Boogie wit da Hoodie', 'Deja Vu', 'en')"
"(644, 'A Boogie wit da Hoodie', 'Demons and Angels', 'en')"
"(645, 'Young Scooter', 'Diamonds', 'en')"
"(646, 'A Boogie Wit Da Hoodie & Don Q', 'Difference', 'en')"
"(647, 'Shy Glizzy', 'Dope Boy Magic', 'en')"
"(648, 'Hieroglyphics', '100,000 Indi', 'en')"
"(649, 'The A-Team', 'A.B. Baracus', 'en')"
"(650, 'The A-Team', 'Acey The Faceman', 'en')"
"(651, 'Abstract Tribe Unique', 'A Coat Of Paint', 'en')"
"(652, 'Abstract Tribe Unique', 'All Day', 'en')"
"(653, 'Code Name: Scorpion', 'And That You Can Quote', 'en')"
"(654, 'Sunspot Jonz', 'Another Way Out', 'en')"
"(655, 'The Ghost (Band)', 'Basic Instinct', 'en')"
"(656, 'Aceyalone', 'B-Boy Kingdom', 'en')"
"(657, 'Aceyalone', 'B-Boy Real Mc Coy', 'en')"
"(658, 'Abstract Tribe Unique', 'Blast Off Into Infinity', 'en')"
"(659, 'The Grouch', 'Blood, Dick & Pussy', 'en')"
"(660, 'Abstract Tribe Unique', 'Come On', 'en')"
"(661, 'Abstract Rude', 'Come Out To Play', 'en')"
"(662, 'Aceyalone', 'Deep and Wide', 'en')"
"(663, 'Swollen Members', ""Don't Know Why"", 'en')"
"(664, 'Abstract Rude', ""Don't Talk"", 'en')"
"(665, 'Aceyalone', 'Feet Up On The Table', 'en')"
"(666, 'Freestyle Fellowship', 'Fragrance', 'en')"
"(667, 'Busdriver', 'Get on the Bus', 'en')"
"(668, 'The Grouch', 'God Bless the Elephant', 'en')"
"(669, 'Myka 9', 'Gramophone', 'en')"
"(670, 'Abstract Tribe Unique', 'Hi-Low Degrees', 'en')"
"(671, 'Abstract Tribe Unique', 'Hits Like Hank', 'en')"
"(672, 'Stokley', 'Hold My Breath', 'en')"
"(673, 'Project Blowed', ""I Don't Know"", 'en')"
"(674, 'Abstract Rude', 'I Lived In A Time', 'en')"
"(675, 'Abstract Tribe Unique', ""I'm From a Wicked"", 'en')"
"(676, 'Code Name: Scorpion', 'Jam Packed', 'en')"
"(677, 'Abstract Rude', 'Kan of Whoop Ass (Reprise)', 'en')"
"(678, 'Abstract Rude', 'Kan of Whoop Ass (TeamSupreme x Project Blowed Remix)', 'en')"
"(679, 'Aceyalone', 'Keep It True', 'en')"
"(680, 'Aceyalone', 'Knownots', 'en')"
"(681, 'Abstract Tribe Unique', 'Left Hand Side', 'en')"
"(682, 'Stokley', 'Level', 'en')"
"(683, 'Pigeon John', 'Life Goes On', 'en')"
"(684, 'Pigeon John', 'Life Goes On (J Boogie Remix)', 'en')"
"(685, 'The A-Team', 'Like That Like This', 'en')"
"(686, 'Abstract Tribe Unique', 'Looking Glass', 'en')"
"(687, 'Busdriver', 'Map Your Psyche', 'en')"
"(688, 'Omid', 'Myth Behind The Man', 'en')"
"(689, 'EdIT', 'Night Shift', 'en')"
"(690, 'Abstract Rude', 'Nuff Fire', 'en')"
"(691, 'Abstract Tribe Unique', 'Owls And Roosters', 'en')"
"(692, 'Code Name: Scorpion', 'Pillow Fulla Scrilla', 'en')"
"(693, 'The A-Team', 'Pump Up The Jam', 'en')"
"(694, 'Ace Hood', '0 to 100', 'en')"
"(695, 'Ace Hood', '100 Foreva', 'en')"
"(696, 'Ace Hood', '1st Round Draft Pick', 'en')"
"(697, 'BET', '2008 BET Cypher #3', 'en')"
"(698, 'Chris Brown', '2011 BET Cypher Chris Brown and Friends', 'en')"
"(699, 'Ace Hood', '2/12/12', 'en')"
"(700, 'Ace Hood', '2-12-12 (Thoughts)', 'en')"
"(701, 'Vado', '2 Fingers', 'en')"
"(702, 'Ace Hood', '2 Fux', 'en')"
"(703, 'DJ Khaled', '365', 'en')"
"(704, 'Ace Hood', '3 Bless', 'en')"
"(705, 'Ace Hood', '4 A Minute', 'en')"
"(706, 'Ace Hood', '4 Da Hoes', 'en')"
"(707, 'Ace Hood', '4th Quarter', 'en')"
"(708, 'Ace Hood', '6 Summers', 'en')"
"(709, 'Ace Hood', ""80's Baby"", 'en')"
"(710, 'Ace Hood', '954', 'en')"
"(711, 'Ace Hood', 'Ace Hood - Questions (Interlude)', 'en')"
"(712, 'Ace Hood', 'Ace Hood - Speaks (Interlude)', 'en')"
"(713, 'Ace Hood', ""A Hustler's Prayer"", 'en')"
"(714, 'Ace Hood', 'All Bets On Ace', 'en')"
"(715, 'Lil’ Deshawn', 'All black on everything', 'en')"
"(716, 'Jay Sean', 'All on Your Body', 'en')"
"(717, 'Ace Hood', 'All The Way G', 'en')"
"(718, 'Ace Hood', 'All The Way Up (Beast Mix)', 'en')"
"(719, 'DJ Absolut', 'All We Know', 'en')"
"(720, 'Ace Hood', 'Always', 'en')"
"(721, 'SEMPE', 'AMBITIONS', 'fr')"
"(722, 'Ace Hood', 'American Dream', 'en')"
"(723, 'Dizzy (Germany)', 'Am I', 'en')"
"(724, 'Ace Hood', 'Amnesia', 'en')"
"(725, 'Rich Gang', 'Angel', 'en')"
"(726, 'Ace Hood', 'Another Statistic', 'en')"
"(727, 'Ace Hood', 'A Rose', 'en')"
"(728, 'Ace Hood', 'Art of Deception', 'en')"
"(729, 'Ace Hood', 'Bag Play', 'en')"
"(730, 'Ace Hood', 'Ball 4 Eva', 'en')"
"(731, 'Ace Hood', ""Ballin' Like A Bitch"", 'en')"
"(732, 'Ace Hood', ""Ballin' Like A Bitch (B.L.A.B.)"", 'en')"
"(733, 'Ace Hood', 'B.A.M.N.', 'en')"
"(734, 'Birdman', 'B-Boyz', 'en')"
"(735, 'D97_superb', 'Beast', 'en')"
"(736, 'Ace Hood', 'Beast Mode', 'en')"
"(737, 'Ace Hood', 'Beast Mode (Intro)', 'en')"
"(738, 'Ace Hood', 'Beast of the South', 'en')"
"(739, 'Ace Hood', 'Beautiful', 'en')"
"(740, 'Ace Hood', 'Be Calm', 'en')"
"(741, 'Ace Hood', 'Before The Rollie', 'en')"
"(742, 'Ace Hood', 'Be Great', 'en')"
"(743, 'Ace Hood', 'Believe Me (Freestyle)', 'en')"
"(744, 'Freestyle Fellowship', '120 Seconds', 'en')"
"(745, 'Aceyalone & Slippers', '200,000 Years', 'en')"
"(746, 'Aceyalone', '2 The Top (Remix)', 'en')"
"(747, 'Aceyalone', '30 and up', 'en')"
"(748, 'The A-Team', 'A.B. Baracus', 'en')"
"(749, 'Aceyalone', 'A Beautiful Mine', 'en')"
"(750, 'Aceyalone', 'A Book of Human Language', 'en')"
"(751, 'Aceyalone', 'Accepted Eclectic', 'en')"
"(752, 'Aceyalone', 'Ace Cowboy', 'en')"
"(753, 'The A-Team', 'Acey The Faceman', 'en')"
"(754, 'Aceyalone', 'Afterward', 'ro')"
"(755, 'Aceyalone', 'Alive', 'en')"
"(756, 'Aceyalone', 'All Balls', 'en')"
"(757, 'Aceyalone', 'All for U', 'en')"
"(758, 'Blueprint', 'All Shock, No Value', 'en')"
"(759, 'Aceyalone', 'Angelina Valintina', 'en')"
"(760, 'Aceyalone', 'Annalillia', 'en')"
"(761, 'Aceyalone', 'Anywhere You Go', 'en')"
"(762, 'Aceyalone', 'Arhythamaticulas', 'en')"
"(763, 'Aceyalone', 'Art Club', 'en')"
"(764, 'Aceyalone', 'A Sunday Mystery', 'ro')"
"(765, 'Aceyalone', 'B-Boy Kingdom', 'en')"
"(766, 'Aceyalone', 'B-Boy Real Mc Coy', 'en')"
"(767, 'Aceyalone', 'Bigger They Come', 'en')"
"(768, 'Aceyalone', 'Blink Blink', 'en')"
"(769, 'The Grouch', 'Blood, Dick & Pussy', 'en')"
"(770, 'Aceyalone', 'Boss', 'en')"
"(771, 'Wildchild (Lootpack)', 'Bounce', 'en')"
"(772, 'Aceyalone', 'Bounce', 'en')"
"(773, 'Freestyle Fellowship', 'Bullies of the Block', 'en')"
"(774, 'The Nonce', 'Bus Stops', 'en')"
"(775, 'Aceyalone', 'Caged Bird', 'en')"
"(776, 'Aceyalone', 'Call It Cali', 'en')"
"(777, 'Aceyalone', ""Can't Hold Back"", 'en')"
"(778, 'Dan the Automator', 'Champions', 'en')"
"(779, 'Zion I', 'Cheeba Cheeba', 'en')"
"(780, 'Aceyalone', 'City of Shit', 'en')"
"(781, 'Swollen Members', 'Consumption', 'en')"
"(782, 'Aceyalone', 'Contents', 'en')"
"(783, 'Freestyle Fellowship', 'Cornbread', 'en')"
"(784, 'Aceyalone', 'Cornbread, Eddie and Me', 'en')"
"(785, 'Myka 9', 'Danger (OG Version)', 'en')"
"(786, 'Aceyalone', 'Deep and Wide', 'en')"
"(787, 'Aceyalone', 'Dirty Birdie', 'en')"
"(788, 'Aceyalone', 'Disconnected', 'en')"
"(789, 'Aceyalone', ""Doin' My Job"", 'en')"
"(790, 'Labba', '1000 Pounds', 'en')"
"(791, 'Meyhem Lauren', '100 MPH', 'en')"
"(792, 'The Alchemist', '1010 Wins', 'en')"
"(793, 'Action Bronson', '103 And Roosy', 'en')"
"(794, 'A$AP Rocky', '1Train', 'en')"
"(795, 'Roc Marciano', '456', 'en')"
"(796, 'Action Bronson', '5 Minute Beats 1 Take Raps', 'en')"
"(797, 'Meyhem Lauren', '5 Wagon', 'en')"
"(798, 'Maffew Ragazino', '5 X 8', 'en')"
"(799, 'Action Bronson', '72 Virgins', 'en')"
"(800, 'RetcH', '850 Music [Morimoto Drug Transactions]', 'en')"
"(801, 'Action Bronson', '85 Barritz BRO-HAM', 'en')"
"(802, 'Action Bronson', '9-24-11', 'en')"
"(803, 'Action Bronson', '9.24.13', 'en')"
"(804, 'Action Bronson', '9-24-7000', 'en')"
"(805, 'Action Bronson', ""Actin' Crazy"", 'en')"
"(806, 'Action Bronson', 'Action', 'en')"
"(807, 'Action Bronson', 'Action Bronson Freestyles on Flex | Freestyle #065', 'en')"
"(808, 'Action Bronson', 'Action Bronson Source Overview', 'en')"
"(809, 'Action Bronson', 'Action Silverado', 'en')"
"(810, 'Action Bronson', 'A Light in the Addict', 'en')"
"(811, 'Action Bronson', 'Alligator', 'en')"
"(812, 'Styles P', 'All I Got', 'en')"
"(813, 'Apathy', 'All I Think About', 'en')"
"(814, 'Harry Fraud', 'All I Wanna Do', 'en')"
"(815, 'Statik Selektah', 'All You Need', 'en')"
"(816, 'Action Bronson', 'Amadu Diablo', 'en')"
"(817, 'Action Bronson', 'Amuse Bouche', 'en')"
"(818, 'Action Bronson', 'Amuse Pusche Produced By Don Producci', 'en')"
"(819, 'Tony Touch', 'A Queens Thing', 'en')"
"(820, 'Action Bronson', 'Arts & Leisure', 'en')"
"(821, 'Nitty Scott', ""Auntie Maria's Crib (The Neapolitan Remix)"", 'en')"
"(822, 'Action Bronson', 'Baby Blue', 'en')"
"(823, 'Relyt', 'Baby Blue', 'en')"
"(824, 'Action Bronson', 'Back 2 The Future', 'en')"
"(825, 'Action Bronson', 'Bad News', 'en')"
"(826, 'Action Bronson', 'Bag of Money', 'en')"
"(827, 'Action Bronson', 'Barry Horowitz', 'en')"
"(828, 'Ateyaba', 'Batmobile', 'fr')"
"(829, 'Meyhem Lauren', 'BBQ Brisket', 'en')"
"(830, 'Statik Selektah', 'Beautiful Life', 'en')"
"(831, 'Action Bronson', 'Beautiful Music', 'en')"
"(832, ""Lil' Kim"", 'BET Hip Hop Awards 2013 Cypher', 'en')"
"(833, 'Joey Bada$$', 'Beyond A Reasonable Doubt', 'en')"
"(834, 'Smoke DZA', 'Big, Bad & Dangerous', 'en')"
"(835, 'Action Bronson', 'Big Body Bes Intro', 'en')"
"(836, 'Action Bronson', 'Big League Chew', 'en')"
"(837, 'Action Bronson', 'Bird On A Wire', 'en')"
"(838, 'Action Bronson', 'Bird On A Wire (Instrumental)', 'ro')"
"(839, 'Edward Joziff', 'Birds', 'en')"
"(840, 'Adam Saleh', 'Adam Saleh x Zack Knight - Instagram Famous', 'de')"
"(841, 'Adam Saleh', 'All About Love', 'en')"
"(842, 'Adam Saleh', 'All You Can Handle', 'en')"
"(843, 'Adam Saleh & Sheikh Akbar', 'Diamond Girl', 'en')"
"(844, 'Adam Saleh', 'Gimme That', 'en')"
"(845, 'James Yammouni & Faydee', 'On My Way', 'en')"
"(846, 'Adam Saleh', 'Right There', 'en')"
"(847, 'Adam Saleh', 'Tears', 'en')"
"(848, 'Adam Saleh', 'The Motto', 'en')"
"(849, 'Adam Saleh', ""Tomorrow's Another Day"", 'en')"
"(850, 'Adam Saleh', 'Tsunami', 'en')"
"(851, 'Adam Saleh', 'Waynak', 'en')"
"(852, 'Adam Saleh', 'Where You Are', 'en')"
"(853, 'Aesop Rock', '1,000 Deaths', 'en')"
"(854, 'Aesop Rock', ""1,000 O' Clock"", 'en')"
"(855, 'Aesop Rock', ""1,000 O'Clock - Instrumental"", 'ro')"
"(856, 'Malibu Ken, Aesop Rock & TOBACCO', '1+1=13', 'en')"
"(857, 'Aesop Rock', '11:35', 'en')"
"(858, 'Aesop Rock', '11:35 (feat. Mr. Lif) / Ketamine U.S.A. Interlude', 'en')"
"(859, 'Aesop Rock', '39 Thieves', 'en')"
"(860, 'Aesop Rock', '39 Thieves - Instrumental', 'en')"
"(861, 'Hail Mary Mallon', '4AM', 'en')"
"(862, 'Aesop Rock', '6B Panorama', 'en')"
"(863, 'Aesop Rock', '89.9FM Nighttrain Promo', 'en')"
"(864, 'Aesop Rock', ""9-5'ers Anthem"", 'en')"
"(865, 'Aesop Rock', 'Abandon All Hope', 'en')"
"(866, 'Aesop Rock', 'Ace Rocks', 'en')"
"(867, 'Malibu Ken, Aesop Rock & TOBACCO', 'Acid King', 'en')"
"(868, 'MarQ Spekt', 'Air Pegasus (Le Cadeau)', 'en')"
"(869, 'Aesop Rock', 'Alchemy', 'en')"
"(870, 'Aesop Rock', 'All Day: Nike+ Original Run', 'en')"
"(871, 'Aesop Rock', 'All Day: Nike+ Original Run Album Art', 'NA')"
"(872, 'Aesop Rock', 'All In All', 'en')"
"(873, 'Sir Jarlsberg', ""All's Faire"", 'en')"
"(874, 'Aesop Rock', 'Antisocial', 'en')"
"(875, 'Cryptic One', 'Apocalypse Zone', 'en')"
"(876, 'Aesop Rock', 'Appleseed Album Art', 'NA')"
"(877, 'Aesop Rock', 'Appleseed Intro', 'en')"
"(878, 'Aesop Rock', 'Attention Span', 'en')"
"(879, 'Aesop Rock', 'Babies with Guns', 'en')"
"(880, 'Abe Masaryk', 'Bacon//.', 'en')"
"(881, 'Aesop Rock', 'Bad Karma', 'en')"
"(882, 'Aesop Rock', 'Bad Samaritan', 'en')"
"(883, 'Aesop Rock', 'Basic Cable', 'en')"
"(884, 'Felt', 'Bass For Your Truck', 'en')"
"(885, 'The Uncluded', 'Bats', 'en')"
"(886, 'Aesop Rock', 'Battery', 'en')"
"(887, 'Aesop Rock', 'Bazooka Tooth', 'en')"
"(888, 'Aesop Rock', 'Bazooka Tooth Album Art', 'NA')"
"(889, 'Aesop Rock', 'Bent Life', 'en')"
"(890, 'Luck and Lana Kill The Computer', 'Beyond', 'en')"
"(891, 'Aesop Rock', 'Big Bang', 'en')"
"(892, 'Prefuse 73', 'Black list', 'en')"
"(893, 'Aesop Rock', 'Black List', 'en')"
"(894, 'Aesop Rock', 'Blood Sandwich', 'en')"
"(895, 'Aesop Rock', 'Blue in the Face', 'en')"
"(896, 'Aesop Rock', 'BMX', 'en')"
"(897, 'Aesop Rock', 'Bold', 'en')"
"(898, 'Aesop Rock', 'Boombox', 'en')"
"(899, 'The Uncluded', 'Boomerang', 'en')"
"(900, 'KRS-One', 'A Call to Order by A. Bambaataa', 'en')"
"(901, 'Afrika Bambaataa', 'Afrika shox', 'en')"
"(902, 'Leftfield', 'Afrika Shox', 'en')"
"(903, 'Elio e le Storie Tese', 'Christmas With the Yours', 'en')"
"(904, 'Jazzy Jay', 'Def Jam', 'en')"
"(905, 'Snoop Dogg', ""Don't Stop (COOLAID)"", 'en')"
"(906, 'Phase 2', 'Ecstasy Garage Disco, Friday, Dec. 12, 1980 [Flyer]', 'en')"
"(907, 'Afrika Bambaataa', 'Frantic Situation - 1795508', 'en')"
"(908, 'Lovage', 'Herbs, Good Hygiene & Socks', 'en')"
"(909, 'The Next Diffusion', 'Intro', 'it')"
"(910, 'Afrika Bambaataa & The Jazzy 5', 'Jazzy Sensation (Bronx Version)', 'en')"
"(911, 'Afrika Bambaataa', 'Just get up and dance', 'en')"
"(912, 'Afrika Bambaataa', 'Kick Out The Jams', 'en')"
"(913, 'Afrika Bambaataa & Soulsonic Force', 'Looking for the Perfect Beat', 'en')"
"(914, 'Afrika Bambaataa', 'Metal', 'en')"
"(915, 'Pharrell Williams', 'NBA 2K15 Soundtrack', 'en')"
"(916, 'Free South Africa Hip Hop Against Apartheid', 'Ndodemnyama', 'en')"
"(917, 'Free South Africa Hip Hop Against Apartheid', 'Ndodemnyama (African National Congress Mix)', 'en')"
"(918, 'Afrika Bambaataa', 'Planet Rock [Instrumental] (45 Version)', 'ro')"
"(919, 'KRS-One', 'Rap History', 'en')"
"(920, 'Afrika Bambaataa', 'Reckless', 'en')"
"(921, 'Afrika Bambaataa', 'Reckless - 7"" edit', 'en')"
"(922, 'Afrika Bambaataa & Soulsonic Force', 'Renegades of Funk', 'en')"
"(923, 'Rage Against the Machine', 'Renegades of Funk', 'en')"
"(924, 'Artists United Against Apartheid', 'Sun City (Version II)', 'en')"
"(925, 'Fernanda Abreu', 'Tambor', 'pt')"
"(926, 'Afroman', 'Afroman Is Coming To Town', 'en')"
"(927, 'Afroman', ""After The Party's Over"", 'en')"
"(928, 'Afroman', 'Airport', 'en')"
"(929, 'Afroman', 'Bacc 2 School', 'en')"
"(930, 'Afroman', 'Back On The Bus', 'en')"
"(931, 'Afroman', 'Basehead Boogie', 'en')"
"(932, 'Afroman', 'Because I Got High', 'en')"
"(933, 'Afroman', 'Because i got high - album version (edited)', 'en')"
